0	poyyarikaturkolathupalayamunjalur posterode dis ltgt 
0	dear heroi am leaving to qatar tonite for an apt opportunitypls do keep in touch at  ltemailgt kerala
0	ol i would but my mom would have a fit and tell the whole family how crazy and terrible i am
0	i just got home babe are you still awake 
0	 dunno they close oredi not  v ma fan
0	ust buy a pizza meat lovers or supreme u get to pick
0	ya toldshe was asking wats matter
0	dearregret i cudnt pick calldrove down frm ctla now at cochin homeleft mobile in carente style ishtamayoohappy bakrid
1	ree for st week no nokia tone  ur mob every week just txt nokia to  get txting and tell ur mates wwwgetzedcouk pobox  wwq normptone 
0	hall i send that exe to your mail id
0	ope watching tv at home not going out v bored
0	on knowwait i will check it
0	good afternoon on this glorious anniversary day my sweet j  i hope this finds you happy and content my prey i think of you and send a teasing kiss from across the sea coaxing images of fond souveniers  you cougarpen
1	uess what somebody you know secretly fancies you wanna find out who it is give us a call on  from landline dateboxessexcmxn pmin 
0	e still on for tonight
0	ay i call you later pls
0	asnt that been the pattern recently crap weekends
0	 have a sore throat its scratches when i talk
0	es da any plm at ur office
0	re you not around or just still asleep v
0	lol you forgot it eh  yes ill bring it in babe
0	its good well find a way
0	an not use foreign stamps in this country good lecture 
0	up bathe liao
0	appy new year my no man
0	oh mr sheffield you wanna play that game okay youre the boss and im the nanny you give me a raise and ill give you one
0	oe it just hit me  im fucking shitin myself il defo try my hardest  cum morow luv u millions lekdog
0	hello baby did you get back to your moms  are you setting up the computer now  filling your belly  how goes it loverboy  i miss you already  sighs
0	no my blankets are sufficient thx
0	naughty little thought its better to flirt flirt n flirt rather than loving someone n gettin hurt hurt n hurt gud nyt
0	edison has rightly said a fool can ask more questions than a wise man can answer now you know why all of us are speechless during viva gmgngegnt
0	hey just talking thats it de they wont any other
0	oday am going to college so am not able to atten the class
0	m in class will holla later
0	asy ahsen got selected means its good
0	mm thats better now i got a roast down me id b better if i had a few drinks down me  good indian
1	we know someone who you know that fancies you call  to find out who pobox  lshb p
0	come round its  
0	do  thing change that sentence into because i want  concentrate in my educational career im leaving here
1	s flirting now txt girl or bloke  ur name  age eg girl zoe  to  to join and get chatting
0	 walked an hour  c u doesnt that show i care y wont u believe im serious
1	 days to euro kickoff u will be kept informed of all the latest news and results daily unsubscribe send get euro stop to 
0	re you available for soiree on june rd
0	o u noe wat time e place dat sells d closes
0	i got another job the one at the hospital doing data analysis or something starts on monday not sure when my thesis will got finished
0	ays getting really impatient and belligerent
0	iya comin  bristol  st week in april les got off  rudi on new yrs eve but i was snoringthey were drunk u bak at college yet my work sends ink  bath
0	m at work please call
0	hen u drive lor
0	rd  like dat y
0	ell me theyre female v howre you throwing in were deciding what all to get now
1	astenders tv quiz what flower does dot compare herself to d violet e tulip f lily txt d e or f to  now  chance  win  cash wkentp
0	m working technical support voice processnetworking field
0	 might come to kerala for  daysso you can be prepared to take a leave once i finalise dont plan any travel during my visitneed to finish urgent works
0	k not sure what time tho as not sure if can get to library before class will try see you at some point have good eve
1	e have new local dates in your area  lots of new people registered in your area reply date to start now  only wwwflirtpartyus replys
0	thats fine ill bitch at you about it later then
0	o my mum went  dentist
0	nce free call me sir i am waiting for you
0	eeting u is my work   tel me when shall i do my work tomorrow
1	omeone u know has asked our dating service  contact you cant guess who call  now all will be revealed po box m wu
0	us finish bathing
0	alright ill make sure the car is back tonight
1	rgent we are trying to contact u todays draw shows that you have won a  prize guaranteed call  from land line claim c validhrs only
1	ear uve been invited to xchat this is our final attempt to contact u txt chat to 
0	ul im gettin some juicy gossip at the hospital two nurses are talking about how fat they are gettin and one thinks shes obese oyea
0	ight ill get on fb in a couple minutes
0	i ami parchi na re kicchu kaaj korte iccha korche na phone ta tul na plz plz
0	here can download clear movies dvd copies
0	yep by the pretty sculpture
0	onvey my regards to him
0	e too watching surya movie only  after  pm vijay movie pokkiri
0	ou tell what happen dont behave like this to me ok no need to say
0	an u get pic msgs to your phone
0	end to someone else 
0	at makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem
0	or me the love should start with attractioni should feel that i need her every time around meshe should be the first thing which comes in my thoughtsi would start the day and end it with hershe should be there every time i dreamlove will be then when my every breath has her namemy life should happen around hermy life will be named to heri would cry for herwill give all my happiness and take all her sorrowsi will be ready to fight with anyone for heri will be in love when i will be doing the craziest things for herlove will be when i dont have to proove anyone that my girl is the most beautiful lady on the whole planeti will always be singing praises for herlove will be when i start up making chicken curry and end up makiing sambarlife will be the most beautiful thenwill get every morning and thank god for the day because she is with mei would like to say a lotwill tell later
0	frndship is like a needle of a clock though v r in d same clock v r nt able  met evn if v meetitz only few seconds bt v alwys stay conected gud t
0	 dont think he has spatula hands
0	ou can never do nothing
1	ou are awarded a sipix digital camera call  from landline delivery within days t cs box mbp yr warranty ppm   p p
0	oodmorning today i am late for  ltdecimalgt min
1	in urgent your mobile number has been awarded with a  prize guaranteed call  from land line claim  valid hrs only ppm 
0	lease da call me any mistake from my side sorry da pls da goto doctor
0	here r we meeting
0	well the weather in calis great but its complexities are great you need a car to move freely its taxes are outrageous but all in all its a great place the sad part is i missing home
0	ow only i reached home   i am very tired now  i will come tomorro
0	yder unsoldnow gibbs
1	ear subscriber ur draw   gift voucher will b entered on receipt of a correct ans when was elvis presleys birthday txt answer to 
0	ont fret ill buy the ovulation test strips and send them to you you wont get them til like march can you send me your postal addressull be alrightokay
0	o gifts you trying to get me to throw myself off a cliff or something
0	een up to ne thing interesting did you have a good birthday when are u wrking nxt i started uni today
0	ou busy or can i come by at some point and figure out what were doing tomorrow
0	yeah go on then bored and depressed sittin waitin for phone to ring hope the wind drops though scary
0	lack shirt n blue jeans i thk i c 
0	iyah sorry lor i watch tv watch until i forgot  check my phone
1	essage important information for o user today is your lucky day  find out why log onto httpwwwurawinnercom there is a fantastic surprise awaiting you
0	n hen night going with a swing
0	good afternoon my love how goes your day  what are you up to  i woke early and am online waiting for you  hmmm  italian boy is online i see  grins
0	rom someone not to smoke when every time ive smoked in the last two weeks is because of you calling or texting me that you wanted to smoke
0	o youll just get a headache trying to figure it out u can trust me to do the math i promise o
0	 sfirst timedhoni rocks
0	k ill tell the company
0	awesome think we can get an th at usf some time tonight
0	o that means you still think of teju
0	no im good for the movie is it ok if i leave in an hourish
0	o nothis is kallis home groundamla home town is durban
0	o lets make it saturday or monday as per convenience
0	ey what time is your driving on fri we go for evaluation on fri
1	 you have won a  price to claim call 
0	m going  lunch now wif my family then aft dat i go str  orchard lor
1	bored of speed dating try speedchat txt speedchat to  if you dont like em txt swap and get a new chatter chat poboxwwq pmsg rcd 
0	ancel cheyyamoand get some money back
1	o you want  anytime any network mins  text and a new video phone for only five pounds per week call  now or reply for delivery tomorrow
0	kok okthenwhats ur todays plan
0	ood morning princess how are you
0	iyar sorry lor forgot  tell u
1	or taking part in our mobile survey yesterday you can now have  texts  use however you wish  get txts just send txt to  tc wwwtxtcom p
0	ot tonight mate catching up on some sleep this is my new number by the way 
0	height of oh shit situation a guy throws a luv letter on a gal but falls on her brothers head whos a gayd
1	r hmv quiz cashbalance is currently   to maximize ur cashin now send hmv to  only pmsg
0	so check your errors and if you had difficulties do correction
0	owz painhope u r fine
0	sorry ill call later
0	ood morning princess how are you
0	as i entered my cabin my pa said  happy bday boss  i felt special she askd me  lunch after lunch she invited me to her apartment we went there
0	 wake up already thanx  e tau sar piah its quite nice
0	 do i need a login or anything
1	ont forget you can place as many free requests with stchoicecouk as you wish for more information call 
0	ol  no just was busy
0	hat  u wearing
0	essagesome text missing sendername missing number missing sentdate missing missing u a lot thats y everything is missing sent via fullonsmscom
0	has usual vijay film or its different
1	 dont know u and u dont know me send chat to  now and lets find each other only pmsg rcvd hgsuitelandsrowwjhl ldn  years or over
0	ave you had a good day mine was really busy are you up to much tomorrow night
0	nd is there a way you can send shades stuff to her and she has been wonderful too
0	eally i tot ur paper ended long ago but wat u copied jus now got use u happy lar i still haf  study 
1	thank you winner notified by sms good luck no future marketing reply stop to  customer services 
0	abe  i lost you  
0	k help me ask if shes working tmr a not
0	m not driving raining then ill get caught at e mrt station lor
0	ot a drop in the tank
0	that said can you text him one more time
0	sorry ill call later
0	k i go change also
1	s of girls many local  u who r virgins  this  r ready  fil ur every sexual need can u fil theirs text cute to p m
0	id u find a sitter for kaitlyn i was sick and slept all day yesterday
0	sorry man accidentally left my phone on silent last night and didnt check it til i got up
0	ey something came up last min think i wun be signing up tmr hee
0	es an adult and would learn from the experience theres no real danger i just dont like peeps using drugs they dont need but no comment
0	ey theres veggie pizza 
0	un buying but school got offer  plus only
0	ou sure your neighbors didnt pick it up
0	 i will sent it again
1	ree entry in  a wkly comp to win fa cup final tkts st may  text fa to  to receive entry questionstd txt ratetcs apply overs
0	new theory argument wins d situation but loses the person so dont argue with ur friends just    kick them amp say im always correct
0	ell im computerless time to make some oreo truffles
0	haha yeah i see that now be there in a sec
0	 am not having her number sir
0	ol now im after that hot air balloon
0	k   now i am in bus  if i come soon i will come otherwise tomorrow
0	sgs r not time passthey silently say that i am thinking of u right now and also making u think of me at least  a moment gd ntswt drms shesil
0	yeah we can probably swing by once my roommate finishes up with his girl
1	got what it takes  take part in the wrc rally in oz u can with lucozade energy text rally le to  p see packs or lucozadecoukwrc  itcould be u
0	appy new years melody
0	 dun need to pick ur gf
0	ay you better not have told that to  other girls either
0	orrible u eat macs eat until u forgot abt me already rite u take so long  reply i thk its more toot than b so b prepared now wat shall i eat
0	did he say how fantastic i am by any chance or anything need a bigger life lift as losing the will  live do you think i would be the first person  die from n v q 
0	ust nw i came to hme da
0	im outside islands head towards hard rock and youll run into me
0	o day class is there are no class
0	m in chennai velachery
0	ou flippin your shit yet
0	k give me a sec breaking a  ltgt  at cstore
0	m i that much bad to avoid like this
0	yo you around just got my car back
0	nnoying isnt it
0	goodmorning today i am late for  ltgt min
0	heres no point hangin on to mr not right if hes not makin u happy
0	ll will come alivebetter correct any good looking figure there itself
0	n that case i guess ill see you at campus lodge
0	ere done
0	ome to my home for one last time i wont do anything trust me
0	 was up all night too worrying about this appt its a shame we missed a girls night out with quizzes popcorn and you doing my hair
1	ex up ur mobile with a free sexy pic of jordan just text babe to  then every wk get a sexy celeb pocketbabecouk  more pics  wk 
0	k c ya
1	ou have  new voicemail please call 
0	hat he said is not the matter my mind saying some other matter is there
0	e also knows about lunch menu only da  i know
0	al he does is moan at me if n e thin goes wrong its my faultal de arguments r my faultfed up of him of himso y bother hav go thanxxx
0	eft transaction with reference number  ltgt  for rs ltdecimalgt  has been credited to the beneficiary account on  ltgt  at  lttimegt  ltgt
0	therwise had part time job natuition
0	 know she called me
0	me also da i feel yesterday night  wait til day night dear
0	hanks for understanding ive been trying to tell sura that
1	in a year supply of cds  a store of ur choice worth   enter our  weekly draw txt music to  tscs wwwldewcomsubswinppmx
0	he whole car appreciated the last two dad and are having a map reading semi argument but apart from that things are going ok p
1	as a sim subscriber you are selected to receive a bonus get it delivered to your door txt the word ok to no  to claim pmsg exp apr
0	 need you to be in my strong arms
0	lso maaaan are you missing out
0	is bday real is in april 
0	uessin you aint gonna be here before 
0	k then i will come to ur home after half an hour
0	yo the game almost over want to go to walmart soon
0	yeah probably but not sure ilol let u know but personally i wuldnt bother then again if ur goin to then i mite as well
0	ll text now all creepy like so he wont think that we forgot
0	that would be good  ill phone you tomo lunchtime shall i to organise something
1	ou have  new voicemail please call 
0	damn can you make it tonight or do you want to just wait til tomorrow
0	kim also finewhen will you complete the course
0	true it is passable and if you get a high score and apply for phd you get years of salary so it makes life easier
1	o  nokia tone  ur mob every week just txt nok to  st tone free  so get txtin now and tell ur friends ptone  reply hl info
0	rakesh is there know
0	each me apps da when you come to college
0	ofl betta invest in some  anti aging products
1	ou are a winner u have been specially selected  receive  cash or a  holiday flights inc speak to a live operator  claim 
0	sir you will receive the account no another hr time sorry for the delay
1	eply with your name and address and you will receive by post a weeks completely free accommodation at various global locations wwwphbcom php
0	o ll be submitting da project tmr rite
1	ree entry into our  weekly comp just send the word enter to  now  tc wwwtextcompcom cust care 
0	us ans me lar ull noe later
0	 want to send something that can sell fast  ltgt k is not easy money
0	ave got  few things to do may be in  pub later
0	s finish meeting call me
0	ol ok ill snatch her purse too
0	hellodrivbyquit edrunk sorry iff pthis makes no senrddnot no how  dancce  drum n basqihave fun nhite x ros xxxxxxx
0	our opinion about me  over  jada  kusruthi  lovable  silent  spl character  not matured  stylish  simple pls reply
0	ow much are we getting
0	s ur paper in e morn or aft tmr
0	dear relieved of westonzoyland all going to plan this end too
0	ope you are having a great new semester do wish you the very best you are made for greatness
0	h yes i can speak txt  u no hmm did u get  email
0	i want to show you the world princess  how about europe
0	obody can decide where to eat and dad wants chinese
0	o shoot me im in the docs waiting room 
0	ow im going out  dinner soon
0	ello which the site to download songs its urgent pls
0	i do know what u mean  is the king of not havin credit im goinbed now night night sweet onlymore sleep 
0	orrible gal me in sch doing some stuff how come u got mc
0	hi hun im not comin nitetell every im sorry  me hope u ava goodtimeoli rang melnite ifink it mite b sortedbut il explain everythin on monlrsx
0	i call you later dont have network if urgnt sms me
0	mmmmmaah many many happy returns of d day my dear sweet heart happy birthday dear
1	lease call  immediately as there is an urgent message waiting for you
0	eah like if it goes like it did with my friends imma flip my shit in like half an hour
0	um say we wan to go then go then she can shun bian watch da glass exhibition 
0	hat your plan for pongal
0	ust wait till end of march when el nino gets himself oh
0	not yet chikkugoing to room nw im in bus
0	m also doing in cbe only but have to pay
0	oney boo im missing u
0	we have sent jd for customer service cum accounts executive to ur mail id for details contact us
0	yo im at my parents gettin cash good news we picked up a downstem
0	thank you so much when we skyped wit kz and sura we didnt get the pleasure of your company hope you are good weve given you ultimatum oh we are countin down to aburo enjoy
1	hungry gay guys feeling hungry and up  it now call  just pmin to stop texts call  pmin
0	k no wahala just remember that a friend in need 
0	 will see in half an hour
0	im in inperialmusic listeningthe weirdest track ever byleafcutter johnsounds like insects being molestedsomeone plumbingremixed by evil men on acid
0	hey sorry i didntgive ya a a bellearlier hunnyjust been in bedbut mite go  thepub ltr if uwana mt uploads a luv jenxxx
0	eriously tell her those exact words right now
1	an u get  phone now i wanna chat  set up meet call me now on  u can cum here moro luv jane xx callsminmoremobsemspoboxpowa
0	tee hee off to lecture cheery bye bye
0	sorry chikku my cell got some problem thts y i was nt able to reply u or msg u
0	f you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number
0	k
1	etwork operator the service is free for t  cs visit biz
0	et me know how to contact you ive you settled in a room lets know you are ok
0	ot u up  u weirdo
0	an do lor
0	ont put your phone on silent mode ok
0	an i meet  at  as  where depends on where  wan  in lor
0	aiting  my tv show  start lor u leh still busy doing ur report
0	h ho is this the first time u use these type of words
0	m i the only one who doesnt stalk profiles
0	ever green quote ever told by jerry in cartoon a person who irritates u always is the one who loves u vry much but fails to express it   gud nyt
0	es i thought so thanks
0	ut if shes drinkin im ok
0	just wondering the others just took off
0	night has ended for another day morning has come in a special way may you smile like the sunny rays and leaves your worries at the blue blue bay gud mrng
0	what do you do my dog  must i always wait till the end of your day to have word from you  did you run out of time on your cell already
0	appy new year to u too
0	heygreat dealfarm tour am to pm pax  deposit by  may
0	at jap done oso aft ur lect wat  got lect at  rite 
0	hey babe i saw you came online for a second and then you disappeared what happened 
0	a my birthdate in certificate is in april but real date is today but dont publish it i shall give you a special treat if you keep the secret any way thanks for the wishes
0	appy birthday may all ur dreams come true
0	iyah u did ok already lar e nydc at wheellock
0	ell her i said eat shit
0	ure i am driving but will reach my destination soon
0	k so am i how much for an th fifty
0	our daily text from me  a favour this time
0	reat to hear you are settling well so whats happenin wit ola
0	hose cocksuckers if it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
0	 tot u reach liao he said tshirt
0	fran i decided  go n e way im completely broke an knackered i got up bout  c u mrw love janx ps this is my dads fone no credit
0	 cant pick the phone right now pls send a message
0	our right ill make the appointment right now
0	esignation is software developer and may be she get chennai
1	njoy the jamster videosound gold club with your credits for  new videosounds logosmusicnews get more fun from jamstercouk only help call  
1	get  lions england tone reply lionm  mono or lionp  poly  more go  wwwringtonescouk the original n best tones gbp network operator rates apply
0	 jokin oni lar  busy then i wun disturb 
0	ok be careful  dont text and drive 
0	ill always be there even if its just in spirit ill get a bb soon just trying to be sure i need it
0	 r too much close to my heart if u go away i will be shattered plz stay with me
0	 love u  babe r u sure everything is alrite is he being an idiot txt bak girlie
0	ow abt making some of the pics bigger
0	ot but got  colours lor one colour is quite light n e other is darker lor actually im done shes styling my hair now
0	whenevr ur sad whenevr ur gray remembr im here  listn  watevr u wanna say jus walk wid me a little whileamp i promise ill bring back ur smile
0	hy nothing ok anyway give me treat
1	win the newest harry potter and the order of the phoenix book  reply harry answer  questions  chance to be the first among readers
0	k
0	orrect so how was work today
0	just sent again do you scream and moan in bed princess
0	i wake up long ago already dunno what other thing
0	h just getting even with u u
0	 thk  shd be ok he said plus minus  did  leave a line in between paragraphs
0	an you call me plz your number shows out of coveragd area i have urgnt call in vasai amp have to reach before o clock so call me plz
0	eah jays sort of a fucking retard
0	sorry was in the bathroom sup
1	r balance is now  ur next question is who sang uptown girl in the s   answer txt ur answer to  good luck
0	y exam is for february  wish you a great day
0	 dont know what to do to come out of this so only am ask questions like this dont mistake me
0	aight no rush ill ask jay
0	ood morning plz call me sir
0	ts ok lar u sleep early too nite
0	oh icic k lor den meet other day
0	oh  a half hour is much longer in syria than canada eh  wow you must get so much more work done in a day than us with all that extra time  grins
0	sometimes we put walls around our heartsnot just to be safe from getting hurt but to find out who cares enough to break the walls amp get closer goodnoon
0	sweet we may or may not go to u to meet carlos so gauge pattys interest in that
0	hen she buying today  no need to c meh
0	ight sorry i take ten years to shower whats the plan
0	very mondaynxt week vl be completing
0	ight ax well im there
0	ust chill for another hrs if you could sleep the pain is not a surgical emergency so see how it unfolds okay
0	eah ill try to scrounge something up
0	razy ar hes married  like gd looking guys not me my frens like say hes korean leonas fave but i dun thk he is aft some thinking mayb most prob ill go
0	ere somewhere on fredericksburg
0	ue pases un buen tiempo or something like that
0	s it ok if i stay the night here xavier has a sleeping bag and im getting tired
0	he doesnt need any test
0	nothing much chillin at home any super bowl plan
1	freeday sexy st georges day pic of jordantxt pic to  dont miss out then every wk a saucy celeb more pics c pocketbabecouk  wk
0	ugis oso near wat 
0	o theres no class tmrw right
0	et ur heart be ur compass ur mind ur map ur soul ur guide and u will never loose in worldgnun  sent via waysmscom
0	goodnight sleep well da please take care pa please
0	aaaaabe i misss youuuuu  where are you  i have to go and teach my class at  
0	onvey my regards to him
0	 ned to convince him tht its not possible witot hurting his feeling its the main
0	good afternoon loverboy  how goes you day  any luck come your way i think of you sweetie and send my love across the sea to make you smile and happy
0	f i start sending blackberry torch to nigeria will you find buyer for melike a month and tell dad not to buy bb from anyone oh
0	ltgt of pple marry with their lovers becz they hav gud undrstndng dat avoids problems i sent dis  u u wil get gud news on friday by d person you like and tomorrow will be the best day of your life dont break this chain if you break you will suffer send this to  ltgt  frnds in ltgt  mins whn u read
0	o dude guess who just got arrested the other day
0	huhui say change  suntec steamboat u noe where where r u now
0	hat does the dance river do
0	yetunde im sorry but moji and i seem too busy to be able to go shopping can you just please find some other way to get what you wanted us to get please forgive me you can reply free via yahoo messenger
0	ey i will be really pretty late you want to go for the lesson first i will join you im only reaching tp mrt
1	hot live fantasies call now  just p per min ntt ltd po box  croydon cr wb k
0	bq this sat at mine from ish ur welcome  come
0	i dont know same thing thats wrong everyso often he panicks starts goin on bout not bein good enough 
0	lright im outhave a good night
0	id you try making another butt
0	ope you are feeling great pls fill me in abiola
0	 though we shd go out n have some fun so bar in town or something  sound ok
0	 go to write msg  put on dictionary mode cover the screen with hand press  ltgt  gently remove ur hand its interesting
1	bears pic nick and tom pete and  dick in fact all types try gay chat with photo upload call  pmin  stop texts call 
1	 new mobiles from  must go txt nokia to no   collect yours todayfrom only  wwwtcbiz optout gbpmtmsg txtauction
0	ere finally ready fyi
0	untie huai juan never pick up her phone
1	ouble mins  double txt   price linerental on latest orange bluetooth mobiles call mobileupd for the very latest offers  or calloptoutlf
0	ya tel wats ur problem
1	o  nokia tone  ur mob every week just txt nok to  st tone free  so get txtin now and tell ur friends ptone  reply hl info
0	 dnt wnt to tlk wid u
0	we spend our days waiting for the ideal path to appear in front of us but what we forget is paths are made by walking not by waiting goodnight
0	ts ok my arm is feeling weak cuz i got a shot so we can go another time
0	lease reserve ticket on saturday eve from chennai to thirunelvali and again from tirunelvali to chennai on sunday evei already see in netno ticket availablei want to book ticket through tackle 
0	storming msg wen u lift d phne u say hello do u knw wt is d real meaning of hello    its d name of a girl    yes and u knw who is dat girl margaret hello she is d girlfrnd f grahmbell who invnted telphone     moralone can get d name of a person bt not his girlfrnd g o o d n i g h t   
0	hats ok i popped in to ask bout something and she said youd been in are you around tonght wen this girl comes
0	ll e best  ur exam later
0	ope ur head doesnt hurt  much  am ploughing my way through a pile of ironing  staying in with a chinky tonight come round if you like
0	h ki think most of wi and nz players unsold
0	haha where got so fast lose weight thk muz go  a month den got effect geelater we go aust put bk e weight
0	i wonder how you got online my love  had you gone to the net cafe  did you get your phone recharged  were you on a friends net  i think of you boytoy
0	haha just kidding papa needs drugs
0	thk shld b can ya i wana go  lessons haha can go for one whole stretch
0	h ok
0	 we still meeting  dinner tonight
0	hats cool i am a gentleman and will treat you with dignity and respect
0	hall i start from hear
0	hen we wait  u lor no need  feel bad lar
0	o did you check i got his detailed message now
0	ou have registered sinco as payee log in at icicibankcom and enter urn  ltgt  to confirm beware of frauds do not share or disclose urn to anyone
0	no i decided that only people who care about stuff vote and caring about stuff is for losers
0	aiez enjoy ur tuition gee thk e second option sounds beta ill go yan jiu den msg u
0	ou have registered sinco as payee log in at icicibankcom and enter urn  ltgt  to confirm beware of frauds do not share or disclose urn to anyone
0	ool we will have fun practicing making babies
0	ctually getting ready to leave the house
0	kany special today
1	urgent important information for o user today is your lucky day  find out why log onto httpwwwurawinnercom there is a fantastic surprise awaiting for you
0	hen we gotta do it after that
0	ive got ten bucks jay is being noncomittal
0	here at were hungry too
0	ls speak to that customer machan
0	omewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true goodnite amp sweet dreams
0	wen ur lovable bcums angry wid u dnt take it seriously coz being angry is d most childish n true way of showing deep affection care n luv kettoda manda have nice day da
1	ear uve been invited to xchat this is our final attempt to contact u txt chat to  pmsgrcvdhgsuitelandsrowwjhl ldn  yrs
0	o wats ur opinion abt him and how abt is character
0	ay is snickering and tells me that x is totally fucking up the chords as we speak
0	ofew hours beforewent to hair cut 
0	o wonder cos i dun rem seeing a silver car but i thk i saw a black one
0	mao take a pic and send it to me
0	speak only when you feel your words are better than the silence gud mrng
0	o shes currently in scotland for that
0	o you work all this week 
1	ongratulations ur awarded either  of cd gift vouchers  free entry  our  weekly draw txt music to  tncs wwwldewcom  winppmxage
0	ol great now im getting hungry
0	es now only saw your message
0	ll be at mu in like  ltgt  seconds
0	k
0	hing r good thanx got exams in march ive done no revision is fran still with boyf ive gotta interviw  exeter bit worriedx
0	tell you what if you make a little spreadsheet and track whose idea it was to smoke to determine who smokes too much for the entire month of february ill come up
1	or sale  arsenal dartboard good condition but no doubles or trebles
0	ont look back at the building because you have no coat and i dont want you to get more sick just hurry home and wear a coat to the gym
0	my painful personal thought i always try to keep everybody happy all the time but nobody recognises me when i am alone
0	hanks for ve lovely wisheds you rock
0	ou intrepid duo you have a great time and see you both soon 
0	 asked sen to come chennai and search for job
0	ad went out oredi 
0	i jus hope its true that  missin me cos im really missin him you havent done anything to feel guilty about yet
0	at so late still early mah or we juz go  dinner lor aiya i dunno
0	arms fine hows cardiff and uni 
0	n fact when do you leave i think addie goes back to school tues or wed
0	cool breeze bright sun fresh flower twittering birds all these waiting to wish u goodmorning amp have a nice day 
0	agoing for restaurant
0	its ok i just askd did u knw tht no
1	ree st week entry  textpod  a chance  win gb ipod or  cash every wk txt pod to  tscs wwwtextpodnet custcare 
0	hose ducking chinchillas
0	 am in a marriage function
0	ooks like u wil b getting a headstart im leaving here bout ish but if u r desperate for my company i could head in earlierwe were goin to meet in rummer
0	ont give a flying monkeys wot they think and i certainly dont mind any friend of mine and all that
1	s a registered optin subscriber ur draw   gift voucher will be entered on receipt of a correct ans to  whats no in the bbc charts
0	ay thanks 
0	sg me when rajini comes
0	a when are  taking ure practical lessons i start in june  
0	thats good because i need drugs
0	tupidits not possible
0	an  all decide faster cos my sis going home liao
1	ummers finally here fancy a chat or flirt with sexy singles in yr area to get matched up just reply summer now free  join optout txt stop help
0	 sleeping now or you going to take haha i got spys wat me online checking n replying mails lor
1	laire here am havin borin time  am now alone u wanna cum over nite chat now  hope  c u luv claire xx callsminmoremobsemspoboxpowa
0	fighting with the world is easy u either win or lose bt fightng with some who is close to u is dificult if u lose  u lose if u win  u still lose
1	ought one ringtone and now getting texts costing  pound offering more tones etc
0	yalru lyfu astne chikku bt innu mundhe lyf ali halla ke bilo marriageprogram edhae so lyf is nt yet ovr chikkuali vargu lyfu meow meowd
0	inda first one gets in at twelve aah speak tomo
1	 urgent your mobile no xxxxxxxxx won a  bonus caller prize on  this is the nd attempt to reach you call  asap
0	k good then i later come find  c lucky i told  to go earlier later pple take finish  no more again
0	at makes u thk ill fall down but actually i thk im quite prone  falls lucky my dad at home i ask him come n fetch me already
1	you  are guaranteed the latests nokia phone a gb ipod mp player or a  prize txt wordcollect to no tcllc nyusa pmt msgrcvd
0	our account has been refilled successfully by inr  ltdecimalgt  your keralacircle prepaid account balance is rs  ltdecimalgt  your transaction id is kr ltgt 
0	 wont touch you with out your permission
1	i its lucy hubby at meetins all day fri  i will b alone at hotel u fancy cumin over pls leave msg day  lucy x callsminmobsmorelkpoboxhpfl
0	 wonders in my world th you th ur style th ur smile th ur personality rd ur nature nd ur sms and st ur lovely friendship good morning dear
0	ake some small dose tablet for fever
0	h u must have taken your real valentine out shopping first
0	just sent you an email  to an address with incomm in it is that right
0	will do you gonna be at blakes all night i might be able to get out of here a little early
0	friendship is not a game to play it is not a word to say it doesnt start on march and ends on may it is tomorrow yesterday today and e
0	nice waitshould you be texting right now im not gonna pay your ticket ya know
0	m watching lotr w my sis dis aft so u wan  meet me  dinner at nite a not
0	hy you keeping me away like this
0	 think its far more than that but find out check google maps for a place from your dorm
0	y trip was ok but quite tiring lor uni starts today but its ok  me cos im not taking any modules but jus concentrating on my final yr project
0	ave you always been saying welp
0	im a guy browsin is compulsory
0	k
0	urity of friendship between two is not about smiling after reading the forwarded messageits about smiling just by seeing the name gud evng musthu
0	sorry ill call later
0	i should add that i dont really care and if you cant i can at least get this dude to fuck off but hey your money if you want it
0	hello lover how goes that new job are you there now are you happy do you think of me i wake my slave and send you a teasing kiss from across the sea
0	 told your number to gautham
0	ell them no need to investigate about me anywhere
0	k i juz receive
0	cant believe i said so many things to you this morning when all i really wanted to say was good morning i love you have a beautiful morning see you in the library later
1	your account has been credited with  free text messages to activate just txt the word credit to no  tcs wwwbiz
0	n the end she might still vomit but its okay not everything will come out
0	ow are you with moneyas in to youmoney aint a thinghow are you sha
0	t has everything to do with the weather keep extra warm its a cold but nothing serious pls lots of vitamin c
0	ey gals anyone of u going down to e driving centre tmr
0	m always on yahoo messenger now just send the message to me and ill get it you may have to send it in the mobile mode sha but ill get it and will reply
0	m putting it on now it should be ready for  lttimegt 
0	time n smile r the two crucial things in our life sometimes time makes us to forget smile and sometimes someones smile makes us to forget time gud noon
1	sms ac jsco energy is high but u may not know where channel it day ur leadership skills r strong psychic reply ans wquestion end reply end jsco
0	ostbased idps for linux systems
1	hot live fantasies call now  just p per min ntt ltd po box  croydon cr wb  is a national rate call
0	on no dawhats you plan
0	ll be there on  ltgt  ok
0	h my god im almost home
0	otal video converter free download type this in google search
1	hanks for the vote now sing along with the stars with karaoke on your mobile for a free link just reply with sing now
